Time,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Cumulative Distance
0,-1.5836361331066475e-18,,100.0,,,0.0
200,10.7075127276039,0.0535375636380195,99.2689729554813,54.460161254190616,32.12728504414436,1.07075127276039
400,7.432506256637102,-0.016375032354833993,97.67954694176186,81.36465226351507,32.80768754438585,2.8847531711844905
600,7.1452617744317415,-0.0014362224110268018,96.57778325322751,67.15142287755845,33.49254219283432,4.3425299742913746
800,6.695371933339648,-0.0022494492054604674,95.60837786489137,63.79686518548325,34.18153057181455,5.726593345068514
1000,6.6768500137797835,-9.260959779932243e-05,94.72243597933524,61.93984854542584,34.87432394168563,7.063815539780457
1200,6.8019042199832285,0.000625271031017225,93.84159370280132,62.480314971446205,35.57058342333493,8.411690963156758
1400,7.200389658535069,0.0019924271927592007,92.90310612256711,64.94075577577219,36.26996019961767,9.811920351008588
1600,6.662050865107821,-0.0026916939671362394,92.02333963386843,63.84896196550845,36.97209573576342,11.198164403372877
1800,7.082794711479663,0.0021037192318592137,91.16804391393624,63.80590626265954,37.67662201873136,12.572648961031625
2000,7.224109653180406,0.0007065747085037133,90.25857815178765,66.16734084909523,38.38316181545541,14.003339397497633
2200,6.821765023325722,-0.0020117231492734213,89.41938042756301,64.72881942494357,39.09132894988052,15.407926865148244
2400,6.84803026330137,0.0001313261998782389,88.650906897049,63.27759495585148,39.800728598649044,16.774906393810955
2600,7.321657813297239,0.0023681377499793488,87.8255445069508,65.72577862275496,40.51095760525495,18.191875201470815
2800,8.092024847921959,0.0038518351731235967,86.83506268714231,71.48082440759124,41.22160481244125,19.733243467592736
3000,7.156498892268183,-0.004677629778268879,85.92307078918004,69.79360389532037,41.93225141257369,21.258095841611752
3200,6.698645754875872,-0.0022892656869615544,85.22865058588789,63.857008526256415,42.64247131568079,22.643610306326153
3400,6.773117101712065,0.00037235673418096305,84.60433168461148,62.424773968802484,43.351831534808774,23.990786591984946
3600,7.127885940406881,0.0017738441934740834,83.93632050353762,64.46763417010307,44.05989258829614,25.38088689619684
3800,7.330430643497038,0.001012723515450782,83.21262432814092,66.87512707690084,44.766208918531696,26.82671855458723
4000,7.002394040037253,-0.0016401830172989218,82.53931138498805,66.04003974003682,45.470329326716964,28.26000102294066
